Time sec,Volt CH 1,Volt,Volt CH 2,Current,Power,RF,RR,LF,LR,CPM,MPH
94.44,1.53E-03,0.01,0.00E+00,0.00,0.00,8.91E+01,8.12E+01,7.86E+01,7.93E+01,0.00E+00,0.00
94.47,-1.53E-03,-0.01,1.22E-04,0.16,0.00,8.90E+01,8.14E+01,7.85E+01,7.94E+01,0.00E+00,0.00
94.5,0.00E+00,0.00,-3.97E-04,-0.53,0.00,8.91E+01,8.14E+01,7.85E+01,7.93E+01,0.00E+00,0.00
94.53,1.53E-03,0.01,-6.10E-05,-0.08,0.00,8.90E+01,8.12E+01,7.85E+01,7.91E+01,0.00E+00,0.00
94.56,0.00E+00,0.00,0.00E+00,0.00,0.00,8.90E+01,8.12E+01,7.84E+01,7.91E+01,0.00E+00,0.00
94.59,0.00E+00,0.00,6.10E-05,0.08,0.00,8.90E+01,8.11E+01,7.84E+01,7.92E+01,0.00E+00,0.00
94.62,1.53E-03,0.01,3.05E-05,0.04,0.00,8.90E+01,8.10E+01,7.84E+01,7.92E+01,0.00E+00,0.00
94.65,1.53E-03,0.01,9.16E-05,0.12,0.00,8.91E+01,8.12E+01,7.85E+01,7.92E+01,0.00E+00,0.00
94.68,1.53E-03,0.01,3.05E-05,0.04,0.00,8.90E+01,8.12E+01,7.85E+01,7.92E+01,0.00E+00,0.00
94.71,3.05E-03,0.01,-1.83E-04,-0.24,0.00,8.88E+01,8.10E+01,7.85E+01,7.91E+01,0.00E+00,0.00
94.74,-1.53E-03,-0.01,9.16E-05,0.12,0.00,8.90E+01,8.12E+01,7.85E+01,7.91E+01,0.00E+00,0.00
94.77,0.00E+00,0.00,1.53E-04,0.20,0.00,8.90E+01,8.12E+01,7.85E+01,7.93E+01,0.00E+00,0.00
94.8,1.53E-03,0.01,-1.22E-04,-0.16,0.00,8.90E+01,8.10E+01,7.85E+01,7.91E+01,0.00E+00,0.00
94.83,0.00E+00,0.00,3.05E-05,0.04,0.00,8.91E+01,8.11E+01,7.85E+01,7.90E+01,0.00E+00,0.00
94.86,1.53E-03,0.01,-3.05E-05,-0.04,0.00,8.91E+01,8.12E+01,7.85E+01,7.92E+01,0.00E+00,0.00
94.89,0.00E+00,0.00,3.05E-05,0.04,0.00,8.91E+01,8.12E+01,7.85E+01,7.91E+01,0.00E+00,0.00
94.92,0.00E+00,0.00,3.66E-04,0.49,0.00,8.92E+01,8.12E+01,7.86E+01,7.93E+01,0.00E+00,0.00
94.95,1.53E-03,0.01,2.75E-04,0.37,0.00,8.93E+01,8.14E+01,7.85E+01,7.93E+01,0.00E+00,0.00
94.98,1.53E-03,0.01,-6.10E-05,-0.08,0.00,8.93E+01,8.14E+01,7.85E+01,7.94E+01,0.00E+00,0.00
95.01,-1.53E-03,-0.01,-1.22E-04,-0.16,0.00,8.90E+01,8.13E+01,7.84E+01,7.95E+01,0.00E+00,0.00
95.04,0.00E+00,0.00,0.00E+00,0.00,0.00,8.93E+01,8.12E+01,7.86E+01,7.93E+01,0.00E+00,0.00
95.07,0.00E+00,0.00,-1.22E-04,-0.16,0.00,8.93E+01,8.13E+01,7.85E+01,7.93E+01,0.00E+00,0.00
95.1,0.00E+00,0.00,-3.05E-05,-0.04,0.00,8.93E+01,8.13E+01,7.86E+01,7.93E+01,0.00E+00,0.00
95.13,1.53E-03,0.01,1.22E-04,0.16,0.00,8.93E+01,8.13E+01,7.85E+01,7.93E+01,0.00E+00,0.00
95.16,3.05E-03,0.01,9.16E-05,0.12,0.00,8.93E+01,8.12E+01,7.86E+01,7.91E+01,0.00E+00,0.00
95.19,1.53E-03,0.01,-6.10E-05,-0.08,0.00,8.92E+01,8.12E+01,7.86E+01,7.91E+01,0.00E+00,0.00
95.22,0.00E+00,0.00,9.16E-05,0.12,0.00,8.92E+01,8.12E+01,7.85E+01,7.93E+01,0.00E+00,0.00
95.25,0.00E+00,0.00,0.00E+00,0.00,0.00,8.91E+01,8.10E+01,7.85E+01,7.91E+01,0.00E+00,0.00
95.28,-3.05E-03,-0.01,-1.53E-04,-0.20,0.00,8.90E+01,8.12E+01,7.85E+01,7.93E+01,0.00E+00,0.00
95.31,0.00E+00,0.00,9.16E-05,0.12,0.00,8.92E+01,8.11E+01,7.85E+01,7.93E+01,0.00E+00,0.00
95.34,0.00E+00,0.00,-6.10E-05,-0.08,0.00,8.93E+01,8.12E+01,7.85E+01,7.94E+01,0.00E+00,0.00
95.37,1.53E-03,0.01,-1.53E-04,-0.20,0.00,8.93E+01,8.13E+01,7.87E+01,7.93E+01,0.00E+00,0.00
95.4,0.00E+00,0.00,-1.53E-04,-0.20,0.00,8.93E+01,8.12E+01,7.86E+01,7.92E+01,0.00E+00,0.00
95.43,0.00E+00,0.00,-1.22E-04,-0.16,0.00,8.92E+01,8.14E+01,7.86E+01,7.93E+01,0.00E+00,0.00
95.46,-3.05E-03,-0.01,1.53E-04,0.20,0.00,8.92E+01,8.12E+01,7.85E+01,7.92E+01,0.00E+00,0.00
95.49,0.00E+00,0.00,3.05E-05,0.04,0.00,8.93E+01,8.12E+01,7.85E+01,7.93E+01,0.00E+00,0.00
95.52,0.00E+00,0.00,3.05E-05,0.04,0.00,8.92E+01,8.12E+01,7.85E+01,7.93E+01,0.00E+00,0.00
95.55,1.53E-03,0.01,9.16E-05,0.12,0.00,8.93E+01,8.13E+01,7.86E+01,7.91E+01,0.00E+00,0.00
95.58,0.00E+00,0.00,1.53E-04,0.20,0.00,8.93E+01,8.12E+01,7.87E+01,7.94E+01,0.00E+00,0.00
95.61,0.00E+00,0.00,6.10E-05,0.08,0.00,8.92E+01,8.13E+01,7.85E+01,7.92E+01,0.00E+00,0.00
95.64,1.53E-03,0.01,-1.53E-04,-0.20,0.00,8.93E+01,8.13E+01,7.85E+01,7.93E+01,0.00E+00,0.00
95.67,-1.53E-03,-0.01,-6.10E-05,-0.08,0.00,8.93E+01,8.12E+01,7.85E+01,7.94E+01,0.00E+00,0.00
95.7,1.53E-03,0.01,1.83E-04,0.24,0.00,8.93E+01,8.12E+01,7.86E+01,7.93E+01,0.00E+00,0.00
95.73,0.00E+00,0.00,-9.16E-05,-0.12,0.00,8.93E+01,8.12E+01,7.85E+01,7.93E+01,0.00E+00,0.00
95.76,1.53E-03,0.01,1.22E-04,0.16,0.00,8.93E+01,8.12E+01,7.85E+01,7.94E+01,0.00E+00,0.00
95.79,3.05E-03,0.01,-6.10E-05,-0.08,0.00,8.92E+01,8.11E+01,7.85E+01,7.94E+01,0.00E+00,0.00
95.82,-1.53E-03,-0.01,-9.16E-05,-0.12,0.00,8.93E+01,8.13E+01,7.87E+01,7.93E+01,0.00E+00,0.00
95.85,1.53E-03,0.01,9.16E-05,0.12,0.00,8.94E+01,8.12E+01,7.85E+01,7.93E+01,0.00E+00,0.00
95.88,1.53E-03,0.01,-6.10E-05,-0.08,0.00,8.93E+01,8.12E+01,7.85E+01,7.92E+01,0.00E+00,0.00
95.91,0.00E+00,0.00,-1.53E-04,-0.20,0.00,8.93E+01,8.12E+01,7.85E+01,7.92E+01,0.00E+00,0.00
95.94,3.05E-03,0.01,0.00E+00,0.00,0.00,8.94E+01,8.12E+01,7.85E+01,7.93E+01,0.00E+00,0.00
95.97,1.53E-03,0.01,2.44E-04,0.33,0.00,8.93E+01,8.13E+01,7.86E+01,7.93E+01,0.00E+00,0.00
96,-1.53E-03,-0.01,-1.53E-04,-0.20,0.00,8.94E+01,8.12E+01,7.86E+01,7.92E+01,0.00E+00,0.00
96.03,-1.53E-03,-0.01,-9.16E-05,-0.12,0.00,8.93E+01,8.13E+01,7.86E+01,7.93E+01,0.00E+00,0.00
96.06,-1.53E-03,-0.01,3.05E-05,0.04,0.00,8.94E+01,8.12E+01,7.84E+01,7.93E+01,0.00E+00,0.00
96.09,0.00E+00,0.00,3.05E-05,0.04,0.00,8.94E+01,8.12E+01,7.84E+01,7.93E+01,0.00E+00,0.00
96.12,0.00E+00,0.00,6.10E-05,0.08,0.00,8.94E+01,8.12E+01,7.85E+01,7.93E+01,0.00E+00,0.00
96.15,3.05E-03,0.01,-6.10E-05,-0.08,0.00,8.94E+01,8.13E+01,7.85E+01,7.92E+01,0.00E+00,0.00
96.18,0.00E+00,0.00,-3.36E-04,-0.45,0.00,8.93E+01,8.12E+01,7.85E+01,7.93E+01,0.00E+00,0.00
96.21,-1.53E-03,-0.01,-9.16E-05,-0.12,0.00,8.95E+01,8.13E+01,7.85E+01,7.92E+01,0.00E+00,0.00
96.24,-1.53E-03,-0.01,-1.83E-04,-0.24,0.00,8.94E+01,8.12E+01,7.85E+01,7.93E+01,0.00E+00,0.00
96.27,3.05E-03,0.01,3.05E-05,0.04,0.00,8.95E+01,8.12E+01,7.85E+01,7.93E+01,0.00E+00,0.00
96.3,0.00E+00,0.00,-9.16E-05,-0.12,0.00,8.94E+01,8.12E+01,7.84E+01,7.93E+01,0.00E+00,0.00
96.33,0.00E+00,0.00,1.83E-04,0.24,0.00,8.93E+01,8.12E+01,7.86E+01,7.93E+01,0.00E+00,0.00
96.36,1.53E-03,0.01,-2.14E-04,-0.28,0.00,8.94E+01,8.12E+01,7.85E+01,7.93E+01,0.00E+00,0.00
96.39,3.05E-03,0.01,3.05E-05,0.04,0.00,8.95E+01,8.12E+01,7.86E+01,7.93E+01,0.00E+00,0.00
96.42,0.00E+00,0.00,3.05E-04,0.41,0.00,8.94E+01,8.12E+01,7.85E+01,7.91E+01,0.00E+00,0.00
96.45,1.53E-03,0.01,6.10E-05,0.08,0.00,8.94E+01,8.12E+01,7.84E+01,7.92E+01,0.00E+00,0.00
96.48,0.00E+00,0.00,6.10E-05,0.08,0.00,8.97E+01,8.12E+01,7.85E+01,7.94E+01,0.00E+00,0.00
96.51,-3.05E-03,-0.01,2.14E-04,0.28,0.00,8.95E+01,8.13E+01,7.86E+01,7.93E+01,0.00E+00,0.00
96.54,0.00E+00,0.00,-2.14E-04,-0.28,0.00,8.95E+01,8.11E+01,7.86E+01,7.93E+01,0.00E+00,0.00
96.57,1.53E-03,0.01,0.00E+00,0.00,0.00,8.95E+01,8.12E+01,7.84E+01,7.93E+01,0.00E+00,0.00
96.6,0.00E+00,0.00,2.14E-04,0.28,0.00,8.95E+01,8.13E+01,7.85E+01,7.92E+01,0.00E+00,0.00
96.63,3.05E-03,0.01,-2.44E-04,-0.33,0.00,8.95E+01,8.12E+01,7.86E+01,7.92E+01,0.00E+00,0.00
96.66,1.53E-03,0.01,1.53E-04,0.20,0.00,8.95E+01,8.12E+01,7.86E+01,7.93E+01,0.00E+00,0.00
96.69,1.53E-03,0.01,6.10E-05,0.08,0.00,8.95E+01,8.12E+01,7.84E+01,7.93E+01,0.00E+00,0.00
96.72,3.05E-03,0.01,-6.10E-05,-0.08,0.00,8.96E+01,8.12E+01,7.85E+01,7.93E+01,0.00E+00,0.00
96.75,1.53E-03,0.01,-9.16E-05,-0.12,0.00,8.95E+01,8.12E+01,7.86E+01,7.93E+01,0.00E+00,0.00
96.78,1.53E-03,0.01,-9.16E-05,-0.12,0.00,8.95E+01,8.12E+01,7.86E+01,7.93E+01,0.00E+00,0.00
96.81,0.00E+00,0.00,2.44E-04,0.33,0.00,8.94E+01,8.11E+01,7.85E+01,7.93E+01,0.00E+00,0.00
96.84,1.53E-03,0.01,2.75E-04,0.37,0.00,8.95E+01,8.12E+01,7.86E+01,7.92E+01,0.00E+00,0.00
96.87,1.53E-03,0.01,6.10E-05,0.08,0.00,8.96E+01,8.12E+01,7.85E+01,7.94E+01,0.00E+00,0.00
96.9,1.53E-03,0.01,-3.05E-05,-0.04,0.00,8.95E+01,8.11E+01,7.86E+01,7.93E+01,0.00E+00,0.00
96.93,0.00E+00,0.00,6.10E-05,0.08,0.00,8.94E+01,8.12E+01,7.87E+01,7.94E+01,0.00E+00,0.00
96.96,1.53E-03,0.01,1.83E-04,0.24,0.00,8.96E+01,8.12E+01,7.87E+01,7.94E+01,0.00E+00,0.00
96.99,1.53E-03,0.01,6.10E-05,0.08,0.00,8.96E+01,8.12E+01,7.86E+01,7.92E+01,0.00E+00,0.00
97.02,-1.53E-03,-0.01,-1.22E-04,-0.16,0.00,8.97E+01,8.12E+01,7.86E+01,7.93E+01,0.00E+00,0.00
97.05,1.53E-03,0.01,3.36E-04,0.45,0.00,8.95E+01,8.11E+01,7.88E+01,7.95E+01,0.00E+00,0.00
97.08,-1.53E-03,-0.01,-3.05E-05,-0.04,0.00,8.97E+01,8.12E+01,7.85E+01,7.94E+01,0.00E+00,0.00
97.11,3.05E-03,0.01,6.10E-05,0.08,0.00,8.96E+01,8.12E+01,7.87E+01,7.93E+01,0.00E+00,0.00
97.14,1.53E-03,0.01,-1.22E-04,-0.16,0.00,8.94E+01,8.11E+01,7.85E+01,7.91E+01,0.00E+00,0.00
97.17,1.53E-03,0.01,1.22E-04,0.16,0.00,8.95E+01,8.11E+01,7.86E+01,7.93E+01,0.00E+00,0.00
97.2,0.00E+00,0.00,-1.22E-04,-0.16,0.00,8.95E+01,8.10E+01,7.84E+01,7.91E+01,0.00E+00,0.00
97.23,1.53E-03,0.01,-2.75E-04,-0.37,0.00,8.94E+01,8.10E+01,7.85E+01,7.92E+01,0.00E+00,0.00
97.26,5.09E+00,24.96,1.83E-04,0.24,6.09,8.93E+01,8.09E+01,7.84E+01,7.91E+01,0.00E+00,0.00
97.29,5.14E+00,25.20,-9.16E-05,-0.12,-3.08,8.93E+01,8.09E+01,7.85E+01,7.91E+01,0.00E+00,0.00
97.32,5.14E+00,25.18,1.22E-04,0.16,4.10,8.95E+01,8.12E+01,7.85E+01,7.91E+01,0.00E+00,0.00
97.35,5.14E+00,25.20,0.00E+00,0.00,0.00,8.95E+01,8.12E+01,7.87E+01,7.92E+01,0.00E+00,0.00
97.38,5.14E+00,25.20,-6.10E-05,-0.08,-2.05,8.96E+01,8.12E+01,7.87E+01,7.93E+01,0.00E+00,0.00
97.41,5.14E+00,25.18,-1.53E-04,-0.20,-5.12,8.96E+01,8.12E+01,7.85E+01,7.93E+01,0.00E+00,0.00
97.44,5.14E+00,25.20,-9.16E-05,-0.12,-3.08,8.95E+01,8.12E+01,7.87E+01,7.94E+01,0.00E+00,0.00
97.47,5.15E+00,25.21,1.22E-04,0.16,4.10,8.96E+01,8.12E+01,7.86E+01,7.94E+01,0.00E+00,0.00
97.5,5.14E+00,25.19,-9.16E-05,-0.12,-3.07,8.95E+01,8.12E+01,7.86E+01,7.92E+01,0.00E+00,0.00
97.53,5.15E+00,25.21,3.36E-04,0.45,11.28,8.95E+01,8.11E+01,7.87E+01,7.93E+01,0.00E+00,0.00
97.56,5.14E+00,25.18,3.36E-04,0.45,11.27,8.97E+01,8.12E+01,7.87E+01,7.94E+01,0.00E+00,0.00
97.59,5.14E+00,25.20,1.83E-04,0.24,6.15,8.97E+01,8.12E+01,7.85E+01,7.93E+01,0.00E+00,0.00
97.62,5.14E+00,25.19,3.05E-05,0.04,1.02,8.96E+01,8.12E+01,7.87E+01,7.93E+01,0.00E+00,0.00
97.65,5.14E+00,25.18,-1.22E-04,-0.16,-4.10,8.95E+01,8.12E+01,7.85E+01,7.93E+01,0.00E+00,0.00
97.68,5.14E+00,25.20,2.14E-04,0.28,7.18,8.97E+01,8.10E+01,7.86E+01,7.92E+01,0.00E+00,0.00
97.71,5.14E+00,25.20,2.14E-04,0.28,7.18,8.97E+01,8.12E+01,7.86E+01,7.93E+01,0.00E+00,0.00
97.74,5.14E+00,25.20,2.14E-04,0.28,7.18,8.96E+01,8.12E+01,7.86E+01,7.93E+01,0.00E+00,0.00
97.77,5.14E+00,25.20,-6.10E-05,-0.08,-2.05,8.97E+01,8.12E+01,7.86E+01,7.92E+01,0.00E+00,0.00
97.8,5.14E+00,25.20,3.05E-05,0.04,1.03,8.97E+01,8.13E+01,7.86E+01,7.93E+01,0.00E+00,0.00
97.83,5.14E+00,25.20,1.53E-04,0.20,5.13,8.96E+01,8.13E+01,7.85E+01,7.93E+01,0.00E+00,0.00
97.86,5.14E+00,25.19,-2.44E-04,-0.33,-8.20,8.97E+01,8.12E+01,7.87E+01,7.93E+01,0.00E+00,0.00
97.89,5.14E+00,25.20,0.00E+00,0.00,0.00,8.97E+01,8.12E+01,7.87E+01,7.93E+01,0.00E+00,0.00
97.92,5.15E+00,25.21,2.44E-04,0.33,8.21,8.96E+01,8.11E+01,7.87E+01,7.93E+01,0.00E+00,0.00
97.95,5.14E+00,25.19,0.00E+00,0.00,0.00,8.99E+01,8.13E+01,7.87E+01,7.94E+01,0.00E+00,0.00
97.98,5.14E+00,25.18,-9.16E-05,-0.12,-3.07,8.97E+01,8.14E+01,7.87E+01,7.93E+01,0.00E+00,0.00
98.01,5.14E+00,25.20,4.58E-04,0.61,15.38,8.97E+01,8.12E+01,7.88E+01,7.94E+01,0.00E+00,0.00
98.04,5.14E+00,25.20,-2.75E-04,-0.37,-9.23,8.99E+01,8.14E+01,7.87E+01,7.94E+01,0.00E+00,0.00
98.07,5.14E+00,25.19,2.75E-04,0.37,9.22,8.99E+01,8.12E+01,7.87E+01,7.95E+01,0.00E+00,0.00
98.1,5.15E+00,25.21,3.36E-04,0.45,11.28,8.99E+01,8.13E+01,7.86E+01,7.94E+01,0.00E+00,0.00
98.13,5.14E+00,25.19,1.22E-04,0.16,4.10,8.98E+01,8.12E+01,7.86E+01,7.93E+01,0.00E+00,0.00
98.16,5.14E+00,25.20,-3.05E-05,-0.04,-1.03,8.97E+01,8.12E+01,7.89E+01,7.94E+01,0.00E+00,0.00
98.19,5.15E+00,25.21,2.75E-04,0.37,9.23,8.97E+01,8.11E+01,7.87E+01,7.94E+01,0.00E+00,0.00
98.22,5.14E+00,25.19,2.14E-04,0.28,7.17,8.97E+01,8.12E+01,7.86E+01,7.93E+01,0.00E+00,0.00
98.25,5.14E+00,25.20,2.44E-04,0.33,8.20,8.97E+01,8.12E+01,7.85E+01,7.93E+01,0.00E+00,0.00
98.28,5.14E+00,25.20,0.00E+00,0.00,0.00,8.97E+01,8.10E+01,7.87E+01,7.92E+01,0.00E+00,0.00
98.31,5.14E+00,25.20,-3.05E-05,-0.04,-1.03,8.97E+01,8.12E+01,7.86E+01,7.93E+01,0.00E+00,0.00
98.34,5.15E+00,25.21,1.53E-04,0.20,5.13,8.99E+01,8.12E+01,7.88E+01,7.94E+01,0.00E+00,0.00
98.37,5.14E+00,25.19,2.14E-04,0.28,7.17,8.98E+01,8.12E+01,7.88E+01,7.95E+01,0.00E+00,0.00
98.4,5.15E+00,25.21,3.66E-04,0.49,12.31,8.97E+01,8.14E+01,7.86E+01,7.93E+01,0.00E+00,0.00
98.43,5.14E+00,25.18,1.53E-04,0.20,5.12,8.98E+01,8.14E+01,7.88E+01,7.95E+01,0.00E+00,0.00
98.46,5.14E+00,25.20,-6.10E-05,-0.08,-2.05,8.98E+01,8.12E+01,7.86E+01,7.95E+01,0.00E+00,0.00
98.49,5.14E+00,25.20,-9.16E-05,-0.12,-3.08,8.99E+01,8.14E+01,7.87E+01,7.95E+01,0.00E+00,0.00
98.52,5.14E+00,25.20,0.00E+00,0.00,0.00,8.99E+01,8.12E+01,7.87E+01,7.94E+01,0.00E+00,0.00
98.55,5.14E+00,25.19,-1.22E-04,-0.16,-4.10,8.99E+01,8.12E+01,7.87E+01,7.95E+01,0.00E+00,0.00
98.58,5.15E+00,25.21,6.10E-05,0.08,2.05,8.99E+01,8.13E+01,7.86E+01,7.93E+01,0.00E+00,0.00
98.61,5.15E+00,25.21,6.10E-05,0.08,2.05,8.99E+01,8.12E+01,7.85E+01,7.93E+01,0.00E+00,0.00
98.64,5.15E+00,25.21,0.00E+00,0.00,0.00,8.99E+01,8.13E+01,7.85E+01,7.94E+01,0.00E+00,0.00
98.67,5.14E+00,25.20,9.16E-05,0.12,3.08,8.99E+01,8.12E+01,7.87E+01,7.94E+01,0.00E+00,0.00
98.7,5.14E+00,25.20,-6.10E-05,-0.08,-2.05,8.98E+01,8.13E+01,7.86E+01,7.95E+01,0.00E+00,0.00
98.73,5.14E+00,25.20,1.83E-04,0.24,6.15,8.99E+01,8.12E+01,7.86E+01,7.94E+01,0.00E+00,0.00
98.76,5.14E+00,25.20,2.75E-04,0.37,9.23,8.97E+01,8.12E+01,7.87E+01,7.93E+01,0.00E+00,0.00
98.79,5.14E+00,25.20,1.22E-04,0.16,4.10,8.99E+01,8.13E+01,7.86E+01,7.95E+01,0.00E+00,0.00
98.82,5.14E+00,25.20,1.83E-04,0.24,6.15,8.97E+01,8.13E+01,7.86E+01,7.94E+01,0.00E+00,0.00
98.85,5.14E+00,25.20,3.36E-04,0.45,11.28,8.99E+01,8.12E+01,7.86E+01,7.95E+01,0.00E+00,0.00
98.88,5.14E+00,25.20,0.00E+00,0.00,0.00,8.99E+01,8.13E+01,7.86E+01,7.94E+01,0.00E+00,0.00
98.91,5.15E+00,25.21,-3.05E-05,-0.04,-1.03,8.99E+01,8.14E+01,7.88E+01,7.94E+01,0.00E+00,0.00
98.94,5.14E+00,25.20,2.14E-04,0.28,7.18,8.99E+01,8.11E+01,7.85E+01,7.93E+01,0.00E+00,0.00
98.97,5.15E+00,25.22,-9.16E-05,-0.12,-3.08,8.97E+01,8.10E+01,7.85E+01,7.92E+01,0.00E+00,0.00
99,5.14E+00,25.19,2.14E-04,0.28,7.17,8.98E+01,8.11E+01,7.85E+01,7.94E+01,0.00E+00,0.00
99.03,5.14E+00,25.20,2.14E-04,0.28,7.18,8.99E+01,8.10E+01,7.85E+01,7.93E+01,0.00E+00,0.00
99.06,5.14E+00,25.19,-1.22E-04,-0.16,-4.10,8.99E+01,8.11E+01,7.87E+01,7.94E+01,0.00E+00,0.00
99.09,5.14E+00,25.20,3.05E-04,0.41,10.26,8.98E+01,8.10E+01,7.86E+01,7.91E+01,0.00E+00,0.00
99.12,5.15E+00,25.21,-6.10E-05,-0.08,-2.05,8.98E+01,8.13E+01,7.85E+01,7.93E+01,0.00E+00,0.00
99.15,5.15E+00,25.21,1.83E-04,0.24,6.16,9.00E+01,8.14E+01,7.86E+01,7.94E+01,0.00E+00,0.00
99.18,5.14E+00,25.20,2.44E-04,0.33,8.20,8.99E+01,8.12E+01,7.86E+01,7.94E+01,0.00E+00,0.00
99.21,5.14E+00,25.20,9.16E-05,0.12,3.08,8.99E+01,8.12E+01,7.87E+01,7.94E+01,0.00E+00,0.00
99.24,5.14E+00,25.20,0.00E+00,0.00,0.00,9.01E+01,8.13E+01,7.87E+01,7.95E+01,0.00E+00,0.00
99.27,5.15E+00,25.22,1.53E-04,0.20,5.13,9.01E+01,8.13E+01,7.87E+01,7.96E+01,0.00E+00,0.00
99.3,5.15E+00,25.22,3.05E-05,0.04,1.03,8.99E+01,8.13E+01,7.88E+01,7.93E+01,0.00E+00,0.00
99.33,5.14E+00,25.20,3.66E-04,0.49,12.30,9.01E+01,8.13E+01,7.87E+01,7.92E+01,0.00E+00,0.00
99.36,5.14E+00,25.20,6.10E-05,0.08,2.05,8.97E+01,8.12E+01,7.86E+01,7.91E+01,0.00E+00,0.00
99.39,5.14E+00,25.20,1.22E-04,0.16,4.10,8.98E+01,8.12E+01,7.86E+01,7.92E+01,0.00E+00,0.00
99.42,5.15E+00,25.21,0.00E+00,0.00,0.00,8.98E+01,8.12E+01,7.85E+01,7.94E+01,0.00E+00,0.00
99.45,5.14E+00,25.20,1.22E-04,0.16,4.10,8.99E+01,8.12E+01,7.85E+01,7.92E+01,0.00E+00,0.00
99.48,5.14E+00,25.20,2.14E-04,0.28,7.18,8.99E+01,8.11E+01,7.87E+01,7.93E+01,0.00E+00,0.00
99.51,5.15E+00,25.21,3.05E-05,0.04,1.03,9.00E+01,8.10E+01,7.86E+01,7.93E+01,0.00E+00,0.00
99.54,5.14E+00,25.20,0.00E+00,0.00,0.00,8.98E+01,8.12E+01,7.85E+01,7.93E+01,0.00E+00,0.00
99.57,5.14E+00,25.20,4.27E-04,0.57,14.36,8.99E+01,8.10E+01,7.85E+01,7.93E+01,0.00E+00,0.00
99.6,5.14E+00,25.20,9.16E-05,0.12,3.08,8.99E+01,8.12E+01,7.85E+01,7.93E+01,0.00E+00,0.00
99.63,5.15E+00,25.21,2.14E-04,0.28,7.18,8.99E+01,8.12E+01,7.85E+01,7.91E+01,0.00E+00,0.00
99.66,5.15E+00,25.21,0.00E+00,0.00,0.00,8.99E+01,8.12E+01,7.85E+01,7.93E+01,0.00E+00,0.00
99.69,5.14E+00,25.20,3.05E-05,0.04,1.03,8.99E+01,8.12E+01,7.85E+01,7.92E+01,0.00E+00,0.00
99.72,5.14E+00,25.19,2.75E-04,0.37,9.22,8.99E+01,8.12E+01,7.86E+01,7.93E+01,0.00E+00,0.00
99.75,5.14E+00,25.20,-1.53E-04,-0.20,-5.13,9.01E+01,8.14E+01,7.85E+01,7.94E+01,0.00E+00,0.00
99.78,5.15E+00,25.22,1.53E-04,0.20,5.13,9.01E+01,8.13E+01,7.86E+01,7.93E+01,0.00E+00,0.00
99.81,5.14E+00,25.20,9.16E-05,0.12,3.08,9.01E+01,8.11E+01,7.87E+01,7.93E+01,0.00E+00,0.00
99.84,5.15E+00,25.21,2.75E-04,0.37,9.23,9.00E+01,8.13E+01,7.87E+01,7.94E+01,0.00E+00,0.00
99.87,5.15E+00,25.21,1.22E-04,0.16,4.10,9.01E+01,8.12E+01,7.86E+01,7.94E+01,0.00E+00,0.00
99.9,5.15E+00,25.23,0.00E+00,0.00,0.00,9.00E+01,8.12E+01,7.86E+01,7.95E+01,0.00E+00,0.00
99.93,5.14E+00,25.20,1.53E-04,0.20,5.13,9.00E+01,8.12E+01,7.86E+01,7.94E+01,0.00E+00,0.00
99.96,5.15E+00,25.22,1.83E-04,0.24,6.16,9.01E+01,8.12E+01,7.86E+01,7.94E+01,0.00E+00,0.00
99.99,5.14E+00,25.20,0.00E+00,0.00,0.00,9.01E+01,8.11E+01,7.86E+01,7.92E+01,0.00E+00,0.00
100.02,5.15E+00,25.21,2.44E-04,0.33,8.21,9.01E+01,8.14E+01,7.87E+01,7.95E+01,0.00E+00,0.00
100.05,5.15E+00,25.22,3.66E-04,0.49,12.31,9.01E+01,8.13E+01,7.87E+01,7.93E+01,0.00E+00,0.00
100.08,5.14E+00,25.20,-1.53E-04,-0.20,-5.13,9.00E+01,8.12E+01,7.87E+01,7.93E+01,0.00E+00,0.00
100.11,5.14E+00,25.20,2.75E-04,0.37,9.23,9.00E+01,8.13E+01,7.87E+01,7.94E+01,0.00E+00,0.00
100.14,5.15E+00,25.21,1.22E-04,0.16,4.10,9.01E+01,8.12E+01,7.86E+01,7.93E+01,0.00E+00,0.00
100.17,5.14E+00,25.20,0.00E+00,0.00,0.00,9.01E+01,8.13E+01,7.86E+01,7.93E+01,0.00E+00,0.00
100.2,5.14E+00,25.20,1.53E-04,0.20,5.13,9.01E+01,8.13E+01,7.85E+01,7.93E+01,0.00E+00,0.00
100.23,5.14E+00,25.19,0.00E+00,0.00,0.00,9.00E+01,8.13E+01,7.86E+01,7.94E+01,0.00E+00,0.00
100.26,5.14E+00,25.20,3.05E-05,0.04,1.03,9.00E+01,8.13E+01,7.85E+01,7.93E+01,0.00E+00,0.00
100.29,5.14E+00,25.20,1.22E-04,0.16,4.10,9.01E+01,8.13E+01,7.86E+01,7.94E+01,0.00E+00,0.00
100.32,5.15E+00,25.22,1.22E-04,0.16,4.10,9.01E+01,8.13E+01,7.85E+01,7.94E+01,0.00E+00,0.00
100.35,5.14E+00,25.20,9.16E-05,0.12,3.08,9.02E+01,8.14E+01,7.86E+01,7.96E+01,0.00E+00,0.00
100.38,5.14E+00,25.20,9.16E-05,0.12,3.08,9.02E+01,8.14E+01,7.87E+01,7.95E+01,0.00E+00,0.00
